x1,x2,x3,x4,x5,x6,x7,x8,x9,y
87,64,43,38,16,30,57,62,79,1
45,85,79,46,30,82,13,19,49,1
15,10,3,69,80,66,29,61,62,1
23,15,15,97,71,29,60,69,86,1
20,38,90,36,41,24,27,72,24,0
49,90,35,77,34,69,7,78,30,1
22,71,13,68,12,33,99,6,86,1
72,22,51,13,58,57,88,7,87,1
15,43,9,85,50,42,55,89,42,1
51,0,65,61,72,78,83,65,52,0
11,65,89,16,13,3,47,72,13,0
54,52,38,18,12,62,65,10,90,1
8,17,14,96,68,39,73,43,4,1
6,31,27,0,0,11,86,92,20,1
59,69,42,92,84,76,42,48,97,1
70,78,7,13,73,24,74,84,36,1
23,23,61,7,23,26,11,40,2,0
52,20,95,57,15,92,12,77,73,0
3,79,71,82,85,92,82,54,39,1
0,4,0,35,74,79,59,46,13,1
82,5,67,18,15,58,99,72,17,1
91,11,70,82,2,24,84,86,73,1
55,37,72,53,37,86,97,96,87,1
57,55,66,37,49,65,82,69,34,1
4,59,52,77,72,12,22,70,56,1
90,39,65,85,65,34,65,60,20,1
58,31,4,48,77,4,84,29,18,1
30,8,99,74,50,9,68,27,83,0
57,80,69,30,75,37,12,52,13,1
76,100,82,74,79,48,98,89,11,1
53,24,85,65,87,14,3,25,48,0
96,68,89,40,50,13,49,58,29,1
76,39,18,22,50,2,45,15,12,1
61,39,4,74,64,72,89,78,53,1
77,70,54,46,14,82,39,48,8,1
55,74,3,1,14,62,38,44,44,1
77,40,61,35,29,79,64,52,60,1
97,20,34,9,92,3,60,52,98,1
15,94,69,92,35,13,77,71,31,1
42,10,78,97,33,83,96,80,63,0
97,61,55,17,21,40,30,59,17,1
7,96,72,78,96,52,4,22,85,1
84,64,76,40,25,56,24,54,14,1
93,89,73,72,76,80,11,0,91,1
74,65,23,32,58,52,18,28,94,1
97,89,5,77,59,38,42,17,33,1
95,25,87,50,100,1,24,49,25,1
7,33,47,5,36,84,84,17,96,0
51,4,47,81,47,23,75,61,87,1
13,95,5,9,100,12,51,48,94,1
88,69,37,48,54,67,55,7,8,1
67,66,84,82,19,66,33,52,71,1
28,40,56,85,27,30,15,50,2,1
87,32,85,4,11,57,34,56,55,1
91,22,73,27,56,38,58,89,3,1
54,70,72,68,70,38,23,17,5,1
27,68,67,61,76,9,45,95,3,1
11,18,87,51,14,90,55,49,81,0
88,41,92,27,40,64,65,50,43,1
98,94,86,84,59,15,4,91,56,1
14,51,38,2,14,29,92,87,49,1
66,10,98,21,89,10,15,9,9,0
49,60,69,65,22,57,67,44,67,1
56,16,59,97,56,68,8,84,75,1
13,31,43,55,98,31,81,50,91,1
59,26,64,55,91,97,83,61,73,1
62,54,85,53,10,47,38,29,15,1
70,45,40,74,9,46,66,2,51,1
56,10,55,89,9,15,22,25,67,1
62,36,49,56,48,30,95,42,67,1
88,0,46,28,58,77,90,30,85,1
97,16,44,57,70,14,79,90,90,1
7,44,51,32,93,24,0,45,59,0
5,5,47,77,66,60,85,28,73,0
71,19,27,27,51,56,63,63,68,1
75,49,8,4,4,20,87,69,43,1
52,74,61,60,54,86,83,53,67,1
99,25,19,25,74,14,33,14,23,1
1,86,18,63,45,19,10,9,4,1
1,16,49,32,88,25,56,2,21,0
74,88,80,58,78,21,14,17,45,1
29,3,39,44,10,96,91,18,29,0
97,41,67,41,70,81,52,79,59,1
53,72,3,81,79,64,22,14,79,1
63,38,21,96,33,28,42,86,82,1
87,4,72,51,7,34,1,84,30,1
68,19,63,50,61,37,35,19,90,1
37,60,27,44,19,24,96,79,29,1
64,94,35,82,72,52,94,0,40,1
19,94,91,65,12,87,9,25,73,1
74,30,30,77,82,58,67,89,45,1
25,63,62,17,12,5,96,37,61,1
76,47,85,73,42,63,47,76,60,1
34,32,70,94,16,65,57,73,92,0
21,84,35,27,88,4,32,79,0,1
7,94,97,62,71,1,32,18,3,1
20,20,36,64,58,98,77,43,28,1
62,71,59,8,97,65,27,99,52,1
93,26,24,49,95,62,74,78,92,1
100,5,84,41,83,37,52,0,29,1
82,93,44,83,77,94,79,55,45,1
33,62,10,87,67,89,9,27,27,1
20,80,72,38,47,73,18,5,99,1
30,91,34,90,27,95,36,48,72,1
69,19,66,6,51,96,89,39,22,1
82,97,45,5,44,85,66,74,68,1
47,44,46,15,58,10,20,98,37,1
25,80,94,10,97,6,91,58,12,1
9,77,74,32,49,77,47,33,51,1
26,90,56,28,96,41,33,65,93,1
12,52,46,23,46,30,86,53,2,1
40,79,49,1,13,96,23,27,68,1
86,54,52,22,62,61,19,75,92,1
27,13,63,33,4,7,57,56,60,0
36,99,11,47,52,50,91,12,70,1
67,68,10,41,10,77,23,7,43,1
57,37,76,65,30,4,55,83,57,1
51,63,11,73,82,87,63,96,98,1
89,26,12,36,93,67,89,20,1,1
36,52,18,92,73,79,39,46,77,1
29,80,76,55,10,83,11,1,3,1
52,39,73,13,59,65,11,94,60,1
50,86,63,7,20,26,84,42,96,1
58,60,40,32,75,45,21,5,65,1
36,85,10,51,89,1,85,13,99,1
40,50,36,80,41,41,85,76,89,1
2,72,28,49,16,49,15,23,63,1
3,81,59,31,77,7,32,88,73,1
10,13,76,27,2,4,26,90,13,0
18,18,78,39,87,15,51,4,37,0
40,1,65,25,21,24,50,78,62,0
74,45,34,97,66,54,80,81,19,1
58,58,93,84,40,55,46,46,4,1
16,56,4,4,60,69,45,90,48,1
80,28,30,52,99,60,44,57,22,1
91,85,24,71,51,22,26,39,27,1
95,64,3,56,43,25,13,32,12,1
11,34,49,85,44,5,61,6,38,0
43,45,53,75,49,79,3,1,91,1
38,45,63,17,92,41,13,6,87,1
41,37,81,90,70,81,32,35,82,0
29,48,40,0,7,82,83,10,50,1
83,43,34,51,45,33,74,27,4,1
42,39,15,43,92,93,35,98,67,1
51,42,21,96,4,80,90,31,71,1
72,88,30,0,26,59,20,33,11,1
4,95,46,8,62,84,81,82,29,1
20,3,74,20,43,91,83,98,1,0
78,90,52,23,34,23,64,96,87,1
62,11,69,70,65,87,89,68,54,1
12,53,29,14,85,48,17,53,27,1
42,6,48,42,72,36,6,87,66,0
50,21,33,3,68,40,22,59,98,1
23,18,35,69,14,13,51,73,76,1
4,77,1,9,1,77,54,49,61,1
41,6,57,31,50,70,49,59,40,0
85,39,53,72,67,53,19,99,63,1
17,62,67,29,35,74,10,95,9,1
65,12,57,13,23,14,72,22,74,1
62,28,32,43,78,38,62,59,37,1
74,55,28,18,90,83,13,3,81,1
99,0,95,52,65,56,10,45,19,1
72,69,9,69,66,71,50,85,65,1
20,12,85,83,30,95,66,96,79,0
98,83,39,50,79,82,86,15,48,1
49,17,32,16,99,55,52,2,92,1
32,14,81,42,11,58,39,68,61,0
35,53,93,27,73,22,33,97,15,0
92,56,41,47,41,95,93,77,60,1
96,48,32,79,23,35,64,49,23,1
91,20,83,21,75,44,43,16,74,1
5,79,44,34,45,50,92,74,10,1
22,61,41,15,33,19,1,12,5,1
29,37,98,61,31,21,60,73,54,0
15,85,22,0,99,47,21,85,36,1
71,77,81,80,69,92,37,29,30,1
15,88,61,44,100,34,38,74,3,1
42,61,73,47,92,41,30,83,58,1
41,36,45,27,18,5,12,72,6,1
16,97,73,58,64,91,75,19,5,1
96,25,43,89,8,51,38,39,91,1
31,75,14,52,82,41,95,57,75,1
20,81,99,65,94,88,62,75,23,1
63,85,38,51,6,50,82,15,25,1
21,56,96,69,54,25,78,46,4,0
84,77,21,21,15,89,21,23,39,1
45,6,2,48,85,11,14,50,75,1
69,35,70,49,23,55,90,32,90,1
51,30,100,71,64,19,18,19,10,0
2,57,69,88,63,56,56,67,80,0
95,23,59,59,16,96,94,95,42,1
77,57,83,68,90,39,80,44,1,1
20,3,74,93,96,72,65,85,42,0
69,47,84,90,75,36,3,38,0,1
66,55,41,66,67,72,85,34,13,1
93,47,5,38,69,63,49,48,81,1
52,86,92,11,49,79,74,73,31,1
6,99,10,91,50,2,6,57,53,1
0,45,32,2,3,91,82,36,45,1
56,34,70,43,12,83,90,69,76,1
49,61,13,72,20,30,77,8,58,1
11,78,15,44,97,33,72,87,27,1
76,66,70,34,30,93,47,64,18,1
60,16,92,52,47,25,84,81,70,0
56,65,24,60,92,67,43,55,44,1
88,56,93,67,43,21,32,56,13,1
58,34,12,30,4,88,54,22,36,1
61,15,27,0,2,87,61,13,42,1
66,63,64,7,26,55,85,23,70,1
37,73,86,23,54,37,90,80,5,1
8,18,97,12,85,57,91,43,81,0
90,91,38,39,39,8,36,4,61,1
37,1,53,83,96,35,72,80,89,0
4,56,79,28,57,22,81,80,3,0
82,48,11,24,27,50,3,49,38,1
54,52,12,60,64,40,59,67,59,1
7,37,84,45,28,3,56,67,9,0
50,93,12,96,28,64,68,100,20,1
33,6,89,9,13,4,84,98,72,0
50,26,74,76,54,62,40,3,23,1
7,92,69,88,60,61,40,30,65,1
79,59,61,86,84,22,65,55,27,1
86,72,38,82,68,5,1,38,15,1
100,29,86,51,89,43,70,61,60,1
14,6,62,19,29,97,65,57,70,0
68,69,37,100,47,53,11,43,16,1
49,50,20,79,90,2,56,97,15,1
82,15,29,21,37,72,75,27,37,1
74,30,94,2,30,20,76,54,42,1
85,47,67,62,53,30,17,99,44,1
33,36,90,8,58,85,99,67,90,0
98,22,74,58,27,0,33,93,71,1
3,67,11,50,49,33,9,58,99,1
57,62,97,6,88,86,81,68,30,1
24,51,97,29,56,81,69,54,19,0
15,60,36,44,25,13,57,10,91,1
22,86,49,76,100,37,35,43,35,1
16,89,1,63,25,86,73,82,22,1
91,96,45,69,40,49,27,56,8,1
50,12,89,89,17,16,35,69,82,0
63,78,56,6,63,34,19,70,25,1
2,10,19,35,74,26,38,6,47,0
10,15,58,71,25,40,27,87,28,0
47,55,85,68,74,0,32,34,16,1
16,16,65,22,70,52,94,100,11,0
40,24,18,36,94,66,85,39,39,1
0,68,58,83,56,39,17,91,36,1
86,25,25,92,37,54,17,63,90,1
60,89,92,76,87,42,97,79,81,1
30,10,86,46,49,26,46,97,29,0
42,65,60,58,73,98,99,24,96,1
31,44,38,88,59,46,20,1,25,1
47,95,25,85,78,22,1,71,54,1
82,76,72,50,74,60,85,85,5,1
71,46,20,52,62,24,39,15,75,1
45,42,60,17,40,3,43,41,42,1
95,76,64,100,60,91,26,98,75,1
81,81,62,2,90,69,87,12,72,1
98,52,24,76,44,70,49,93,49,1
93,93,91,59,13,53,4,21,73,1
70,0,90,15,14,73,66,97,20,0
79,25,33,81,60,48,29,39,69,1
24,48,61,78,75,44,82,52,77,1
15,37,91,66,22,96,62,76,43,0
63,79,88,74,87,80,21,86,87,1
46,7,82,34,83,85,8,84,95,0
24,44,71,34,30,78,39,37,35,0
79,61,52,51,91,6,9,98,17,1
52,48,8,86,37,0,87,97,10,1
14,75,85,23,75,91,24,45,13,1
5,65,73,83,66,53,42,14,66,0
42,79,3,19,78,48,58,89,34,1
89,72,48,71,69,32,58,59,40,1
97,67,50,45,9,56,43,86,52,1
56,55,76,78,59,29,44,89,15,1
99,43,13,62,50,45,30,39,96,1
93,99,29,6,23,80,97,5,60,1
62,94,63,19,77,73,81,7,41,1
59,38,60,25,6,71,35,98,50,1
12,64,27,29,48,78,87,88,55,1
100,71,38,31,54,43,32,18,74,1
8,12,43,25,26,29,99,40,1,0
99,12,44,56,24,66,11,1,38,1
3,74,99,41,35,26,69,91,49,0
43,2,64,13,18,32,4,94,18,0
39,81,51,92,46,55,26,89,36,1
39,75,71,24,2,9,98,45,60,1
32,27,13,20,31,15,62,58,95,1
97,58,31,28,36,43,62,1,23,1
12,1,61,0,95,61,52,10,28,0
9,46,30,1,52,40,7,99,90,1
73,76,49,94,55,94,56,23,48,1
16,55,58,85,62,13,35,63,41,1
65,36,67,87,53,0,79,43,29,1
44,90,21,30,85,99,6,55,68,1
69,78,100,15,51,69,85,30,83,1
85,79,82,10,51,86,96,34,13,1
88,25,86,33,54,70,82,50,71,1
22,21,93,61,55,44,77,65,52,0
15,23,37,26,19,98,77,14,80,1
65,70,15,51,76,90,85,61,6,1
54,50,16,59,99,51,82,23,77,1
89,3,85,7,38,15,53,56,83,1
49,32,62,82,79,42,45,80,67,1
68,62,38,35,20,27,31,61,29,1
88,77,73,19,21,77,10,54,67,1
71,50,22,4,71,56,33,22,26,1
85,56,74,89,44,1,59,64,78,1
70,14,87,25,39,35,56,33,28,0
20,11,49,54,60,46,91,46,75,0
90,73,43,81,41,72,33,70,30,1
50,6,84,91,51,82,38,5,45,0
50,87,41,56,13,67,7,28,7,1
20,100,14,26,78,93,12,62,95,1
25,27,71,93,34,81,72,72,76,0
60,61,13,68,89,92,84,79,92,1
13,45,73,82,20,50,8,38,72,0
38,32,91,94,62,87,37,65,31,0
91,16,54,81,85,6,37,10,30,1
30,19,12,94,6,25,91,29,42,1
62,44,27,41,61,100,36,94,18,1
55,57,47,1,67,85,9,85,95,1
16,22,93,98,40,84,31,41,28,0
14,91,79,29,78,41,29,65,95,1
47,75,60,64,4,16,44,35,47,1
67,7,42,59,44,93,41,61,73,1
52,24,57,55,6,17,54,83,46,1
91,40,44,58,63,93,17,40,58,1
35,9,100,61,25,55,62,78,79,0
42,26,17,50,19,14,67,63,23,1
16,90,9,99,62,21,41,85,6,1
67,99,16,19,0,48,86,24,98,1
39,82,30,13,5,59,69,74,53,1
68,78,2,97,34,95,33,61,67,1
100,69,59,55,35,5,48,55,10,1
39,21,71,60,13,51,34,45,7,0
28,41,95,76,64,94,53,88,1,0
98,55,81,71,99,4,100,50,93,1
44,50,65,2,63,67,61,82,47,1
7,79,45,33,22,34,14,94,62,1
42,18,24,57,2,37,51,49,63,1
98,46,33,8,6,30,87,43,58,1
35,43,94,74,59,63,47,17,34,0
35,98,98,26,4,53,85,94,66,1
39,15,73,86,26,40,41,44,77,0
58,25,91,40,49,12,24,47,3,0
42,28,70,90,46,74,69,32,52,0
7,95,15,37,80,82,100,69,87,1
20,18,56,54,17,4,6,42,54,0
96,38,57,65,92,24,55,31,29,1
33,69,83,87,39,61,99,10,90,1
44,79,76,24,69,6,26,24,32,1
77,42,35,43,70,43,93,4,82,1
72,32,73,46,20,77,5,98,13,1
9,27,71,15,44,27,24,38,41,0
52,33,62,55,90,74,82,56,92,1
69,41,6,1,71,72,38,2,14,1
16,99,49,99,12,88,96,73,21,1
65,40,91,12,13,61,11,48,30,1
24,75,88,96,35,73,87,2,52,1
71,13,42,36,56,75,10,74,72,1
84,11,21,57,58,85,30,52,95,1
66,79,45,13,25,27,18,84,89,1
47,86,40,0,55,34,84,76,53,1
92,14,9,51,21,79,15,31,50,1
16,31,80,72,0,7,51,38,91,0
31,53,24,1,36,26,7,26,53,1
82,69,13,97,40,9,93,14,64,1
38,54,38,97,44,7,6,18,8,1
95,62,29,26,50,40,43,50,59,1
52,11,6,61,48,37,0,2,99,1
25,42,84,84,88,18,75,26,29,0
1,55,28,32,67,53,85,87,33,1
20,25,7,29,62,97,65,67,80,1
4,8,66,30,93,63,38,77,99,0
37,56,83,83,16,76,4,43,47,1
73,86,26,4,11,41,60,80,4,1
18,55,26,72,42,1,11,29,44,1
42,84,60,0,34,62,58,85,2,1
86,94,62,55,80,0,91,54,42,1
89,43,83,32,44,18,17,98,41,1
14,76,96,99,3,44,56,29,95,0
30,97,85,32,61,8,78,15,7,1
13,94,80,98,24,69,28,30,74,1
25,64,38,78,15,74,3,43,52,1
51,22,15,97,23,18,81,26,6,1
97,18,86,48,67,98,77,96,20,1
96,18,62,78,18,11,57,56,26,1
41,70,54,38,30,34,69,89,18,1
77,49,38,45,84,88,56,17,46,1
28,33,95,72,99,89,55,96,2,0
69,25,59,53,48,9,7,54,0,1
23,66,88,59,25,53,5,60,7,1
94,67,100,14,80,6,65,22,47,1
92,34,100,41,32,31,21,11,3,1
84,37,78,20,92,89,53,84,21,1
77,32,73,9,79,33,14,47,64,1
27,49,60,99,88,86,82,5,50,1
27,75,70,90,71,77,26,19,55,1
50,78,78,54,5,80,98,64,25,1
35,100,99,81,70,49,62,33,48,1
98,58,7,49,37,58,72,93,52,1
24,52,29,50,17,2,52,3,8,1
79,18,7,14,26,62,38,62,60,1
79,2,62,0,20,89,60,19,55,1
15,26,36,61,84,42,25,52,5,1
93,98,94,6,41,11,97,74,65,1
56,53,25,89,10,63,86,77,69,1
41,74,6,66,78,86,20,20,63,1
70,71,49,70,34,87,47,52,92,1
24,36,87,79,89,71,90,44,27,0
28,75,73,30,19,47,44,95,4,1
88,43,86,90,90,97,59,96,18,1
34,58,31,98,78,75,79,32,14,1
12,15,48,100,94,2,35,51,0,0
37,55,49,14,28,66,64,85,2,1
83,90,26,84,30,11,65,44,17,1
36,76,40,10,98,23,26,18,82,1
40,15,45,26,76,44,23,65,33,1
7,16,69,30,68,83,81,56,35,0
19,33,60,99,59,70,9,59,14,0
27,54,5,72,56,43,22,35,90,1
60,21,2,70,16,61,86,68,27,1
90,51,87,57,11,63,9,9,22,1
63,24,15,83,38,56,15,47,6,1
92,62,80,34,21,86,64,2,56,1
24,24,20,50,85,89,45,32,42,1
99,22,13,59,42,21,34,87,86,1
40,74,98,66,6,82,100,23,50,1
42,46,14,88,42,46,90,22,94,1
18,1,82,42,54,38,80,73,71,0
15,68,76,11,2,37,78,96,54,1
42,0,41,7,60,27,57,41,99,1
35,3,83,99,14,32,74,54,91,0
9,10,78,16,20,51,55,2,72,0
26,5,66,69,97,19,61,3,72,0
22,70,75,78,69,7,55,10,51,1
34,14,35,91,29,25,99,5,61,1
65,39,58,55,77,36,54,8,54,1
57,100,62,65,23,31,91,26,5,1
93,8,63,18,81,70,71,29,11,1
41,43,23,65,57,99,59,2,43,1
59,84,30,23,73,81,89,75,73,1
98,93,93,9,73,26,29,36,53,1
41,25,94,0,91,7,41,83,88,0
46,79,44,30,84,12,36,56,4,1
15,67,52,51,18,80,95,87,84,1
13,24,67,32,25,31,62,88,30,0
64,28,99,4,59,67,72,18,39,0
54,14,98,28,68,26,41,95,74,0
80,30,31,13,6,1,69,22,35,1
36,32,19,46,98,26,90,83,86,1
94,9,57,72,42,8,23,34,8,1
41,76,13,75,70,49,82,48,56,1
0,32,76,71,69,67,67,65,17,0
38,29,2,24,86,71,74,24,64,1
0,57,76,70,27,32,31,18,85,0
57,7,75,23,62,98,20,55,54,0
89,98,63,13,66,45,60,96,94,1
82,50,57,11,80,43,75,43,28,1
89,55,43,44,59,4,91,55,26,1
0,76,77,13,32,92,100,27,34,0
67,34,100,70,64,17,35,98,52,1
62,17,53,81,89,5,73,18,1,1
41,73,20,30,28,97,93,30,38,1
30,84,91,29,57,69,65,32,30,1
1,52,80,6,42,76,23,66,38,0
33,9,87,18,11,96,2,61,36,0
51,49,74,79,73,73,45,31,55,1
32,3,73,20,78,86,22,39,53,0
14,4,70,23,51,84,1,46,86,0
55,57,13,81,26,24,72,27,55,1
79,21,60,67,72,35,48,82,25,1
70,47,80,99,35,5,81,8,78,1
50,63,17,62,35,58,36,76,19,1
56,7,23,68,84,89,58,99,77,1
93,39,62,87,83,39,38,67,79,1
77,69,29,48,10,9,93,46,66,1
95,39,52,9,49,30,35,49,76,1
0,43,86,86,45,80,65,82,52,0
98,86,92,44,31,45,56,46,3,1
81,95,88,63,48,30,50,8,20,1
57,56,78,54,54,86,1,80,35,1
5,8,41,88,64,85,96,99,67,0
55,3,71,51,6,53,87,62,20,0
97,70,32,73,45,9,73,50,23,1
65,67,22,90,82,89,96,0,61,1
43,56,5,39,61,75,25,33,76,1
67,3,55,16,18,68,88,14,70,1
25,87,43,41,49,61,36,14,14,1
44,68,86,91,56,6,38,36,70,1
56,6,26,48,99,85,30,54,99,1
5,57,9,75,66,52,86,77,24,1
47,12,94,37,65,1,70,44,83,0
24,30,40,40,98,54,41,20,47,1
73,48,87,55,74,71,46,9,30,1
35,100,76,90,51,5,76,92,35,1
41,83,30,30,74,100,70,62,93,1
82,60,38,11,6,63,1,89,56,1
24,97,72,13,23,72,71,31,75,1
14,28,92,16,29,54,20,97,45,0
51,87,89,27,54,96,61,70,86,1
39,55,24,57,80,8,53,37,11,1
53,68,99,34,93,79,35,64,38,1
82,68,27,65,79,3,97,90,44,1
77,82,90,75,29,1,14,84,15,1
37,93,35,92,45,0,69,96,60,1
48,31,20,44,77,92,73,33,51,1
35,80,85,75,37,32,94,91,73,1
58,6,58,30,97,2,30,56,26,1
81,79,98,32,78,20,75,48,99,1
58,60,49,48,98,83,7,80,30,1
94,31,12,62,31,92,11,74,17,1
63,66,97,20,2,56,96,11,43,1
59,54,82,98,73,93,2,33,47,1
33,56,89,13,82,10,67,51,38,0
56,89,78,33,42,88,52,35,12,1
32,23,40,22,97,73,61,53,6,1
15,42,4,21,7,53,3,99,2,1
18,54,90,5,82,10,6,6,78,0
15,60,83,22,26,12,34,26,56,0
0,8,23,60,35,4,45,78,88,0
19,84,17,58,32,31,0,17,0,1
55,78,45,52,57,39,53,69,14,1
53,14,98,3,82,60,86,33,94,0
80,43,77,59,22,85,69,89,77,1
62,70,40,87,85,96,70,82,62,1
81,90,76,35,0,100,49,35,14,1
65,49,39,2,70,43,90,10,92,1
35,62,41,81,18,44,58,51,89,1
70,7,6,78,85,39,2,81,70,1
94,45,58,3,95,1,84,38,75,1
57,53,43,66,91,26,2,46,22,1
48,46,98,6,33,78,3,11,94,0
62,63,29,7,27,63,54,6,20,1
76,4,86,10,25,30,64,72,53,0
39,27,78,6,58,2,11,50,7,0
28,41,79,3,83,56,83,87,97,0
58,35,22,29,60,92,41,10,67,1
10,48,67,33,11,65,3,70,4,0
99,3,1,23,95,17,17,2,79,1
51,83,30,65,23,3,38,32,96,1
17,92,6,19,65,49,94,27,74,1
22,98,1,10,11,18,43,47,92,1
88,45,11,22,23,24,93,5,26,1
89,6,93,84,14,93,25,56,52,1
94,68,27,9,95,71,89,74,96,1
90,50,81,91,1,78,74,6,82,1
42,39,4,80,59,6,31,57,65,1
78,35,85,59,15,46,91,28,17,1
61,96,16,62,35,80,10,5,55,1
8,38,74,93,43,1,73,63,64,0
3,90,63,36,98,21,55,13,73,1
24,90,57,14,19,91,47,82,22,1
61,83,9,80,87,54,9,76,34,1
1,3,11,97,29,68,96,36,39,0
99,72,94,88,96,6,74,94,29,1
77,46,61,55,31,99,18,63,32,1
55,81,83,94,97,2,89,78,75,1
38,28,30,20,3,97,4,13,59,1
81,50,17,17,52,47,50,86,60,1
17,7,54,34,39,9,4,57,0,0
68,29,15,62,46,4,41,29,93,1
87,17,59,41,33,17,99,60,30,1
28,80,90,4,62,32,43,38,48,1
36,45,19,8,26,14,64,30,39,1
36,73,67,28,35,43,86,28,14,1
96,97,95,56,72,39,81,0,69,1
79,93,92,36,10,33,30,11,87,1
65,77,48,87,84,91,34,99,50,1
11,75,14,56,97,6,11,80,97,1
95,62,69,51,27,20,58,77,64,1
59,40,20,14,22,74,59,69,92,1
27,83,35,41,32,61,67,61,59,1
27,64,2,29,86,12,29,75,27,1
43,39,90,88,37,95,23,23,85,0
31,10,26,76,73,68,57,72,82,1
69,90,64,0,54,69,64,24,1,1
30,39,63,4,61,69,8,86,59,1
38,29,89,34,1,98,93,37,34,0
11,92,83,54,33,15,57,54,7,1
49,15,12,80,78,60,15,19,72,1
59,85,84,55,88,97,41,48,35,1
62,85,23,38,42,37,97,97,35,1
88,8,8,65,1,46,99,64,17,1
97,14,3,87,17,44,65,30,79,1
77,29,42,87,3,44,84,96,52,1
20,63,79,84,98,73,23,23,75,1
9,65,76,43,29,57,92,71,15,0
69,70,89,85,63,56,60,62,54,1
80,99,84,0,38,95,3,69,97,1
94,40,94,68,83,1,90,28,88,1
66,29,37,60,4,22,70,25,15,1
39,70,33,6,95,17,24,78,35,1
89,89,62,14,1,6,58,63,81,1
1,60,46,1,99,94,71,81,35,1
74,32,77,43,1,66,51,9,35,1
81,34,37,2,31,91,95,98,10,1
68,81,50,89,43,86,61,77,6,1
13,28,70,31,70,55,27,42,51,0
3,20,69,54,9,100,31,33,68,0
55,41,73,17,57,31,76,97,59,1
38,11,3,25,22,0,19,67,52,1
26,10,70,99,10,35,42,53,11,0
14,75,100,71,71,31,32,15,42,0
91,43,43,28,95,88,1,93,55,1
45,68,5,48,82,96,36,82,57,1
92,73,4,47,70,19,27,54,76,1
23,81,23,10,43,80,13,16,99,1
89,78,97,62,23,47,56,52,59,1
69,40,9,38,69,63,99,10,33,1
36,60,90,40,83,88,67,88,84,1
56,13,59,91,46,11,33,38,40,1
22,61,91,11,7,36,88,3,39,0
85,19,75,3,89,40,77,40,60,1
29,22,3,14,59,27,63,37,43,1
64,63,57,98,57,71,90,33,25,1
48,67,76,81,69,84,33,57,0,1
82,16,14,69,42,91,95,36,20,1
24,18,70,40,79,100,21,80,91,0
98,34,63,69,33,26,54,44,46,1
72,41,26,13,54,59,74,59,95,1
72,30,68,55,17,66,77,67,42,1
86,31,8,33,11,85,75,41,38,1
39,79,98,0,37,12,83,88,100,1
76,95,98,53,85,42,64,50,22,1
41,67,70,3,66,95,57,5,37,1
43,52,27,80,23,9,8,91,60,1
39,16,73,81,0,4,91,3,78,0
53,82,68,85,50,30,37,34,98,1
87,8,53,56,35,81,40,82,39,1
5,71,89,66,66,7,64,54,55,0
43,79,38,28,25,65,87,67,39,1
56,68,63,68,85,96,70,16,69,1
80,84,100,99,83,3,89,50,62,1
98,76,37,69,1,97,15,77,4,1
59,4,20,80,2,64,53,5,19,1
12,76,12,29,74,76,14,64,2,1
32,55,6,49,87,67,45,94,63,1
81,68,13,55,39,78,86,17,60,1
96,32,94,100,88,24,60,43,88,1
56,45,6,94,64,37,15,34,2,1
21,40,76,34,49,80,87,21,9,0
15,92,26,0,82,66,79,99,31,1
83,81,7,32,31,41,43,77,26,1
49,86,73,6,76,9,52,33,97,1
33,70,67,82,37,8,57,26,4,1
68,94,83,17,80,35,82,43,66,1
78,48,8,60,79,35,65,53,88,1
39,83,18,97,4,44,36,39,43,1
81,86,19,79,23,40,0,80,34,1
69,59,94,43,43,86,43,83,39,1
83,64,34,26,32,3,8,55,36,1
7,54,99,56,37,25,98,87,40,0
0,56,88,90,92,47,27,25,19,0
77,52,48,57,68,83,79,2,11,1
16,91,88,54,64,79,61,26,9,1
21,8,57,85,94,8,76,5,58,0
2,67,38,39,39,42,81,87,25,1
64,53,50,31,89,41,40,90,54,1
17,20,98,85,61,0,8,57,16,0
14,49,100,83,92,89,90,79,91,0
37,23,27,15,77,13,28,17,29,1
4,28,48,18,66,88,46,19,80,0
98,1,2,9,47,59,2,51,68,1
99,39,89,1,19,5,4,38,79,1
52,69,100,15,40,51,75,48,23,1
66,99,50,24,8,39,48,40,35,1
62,25,92,10,33,65,3,33,80,0
85,66,84,48,85,48,73,60,17,1
14,87,82,23,1,74,22,12,67,1
9,86,72,98,93,90,26,14,11,1
41,49,15,2,95,78,4,58,51,1
2,86,52,4,31,88,76,82,32,1
2,91,75,45,52,77,72,45,68,1
36,46,83,24,75,64,90,90,70,0
12,4,13,79,65,1,69,10,14,1
12,32,83,61,48,28,59,93,22,0
72,77,85,17,62,21,66,62,16,1
3,6,93,38,94,7,28,84,4,0
98,97,78,84,35,14,24,93,76,1
32,11,22,76,69,73,52,69,51,1
88,45,82,80,9,85,7,36,22,1
8,14,3,12,78,46,100,89,8,1
38,49,28,29,85,74,53,27,81,1
94,100,30,39,66,47,36,13,91,1
26,34,99,6,18,45,63,17,88,0
56,93,98,2,3,3,79,0,38,1
4,41,22,14,12,47,95,45,58,1
62,16,0,81,15,78,9,16,88,1
26,52,83,96,60,13,99,84,89,0
53,29,28,38,20,67,49,48,1,1
65,85,82,31,2,58,9,12,32,1
87,98,23,100,15,26,76,87,90,1
36,35,37,40,6,54,82,52,83,1
75,25,76,40,100,23,50,28,9,1
52,23,36,83,47,71,72,72,84,1
77,13,0,39,80,88,10,63,35,1
